Var 4,Var 8,Var 12,Var 16,Var 20,Var 24,Var 28,Var 32,Var 36,Var 40,Var 44,Var 48,Var 52,Var 56,Var 60,Var 64,Var 68,Var 72,Var 76,Var 80,Var 84,Var 88,Var 92,Var 96,Var 100,Var 104,Var 112,Var 120,Var 128,Var 136,Var 144,Var 152,Var 160,Var 168,Var 176,Var 184,Var 192,Var 200,Var 208,Var 216,Var 224,Var 232,Var 240,Var 248,Var 256,Var 264,Var 272,Var 280,Var 288,Var 296,Var 304,Var 312,Var 320,Var 328,Var 336,Var 344,Var 352,Var 360,Var 368,Var 376,Var 384,Var 392,Var 400,Var 408,Var 416,Var 424,Var 432,Var 440,Var 448,Var 456,Var 464,Var 472,Var 480,Var 488,Var 496,Var 504,Var 508,Var 512,Var 516,Var 520,Var 524,Var 528,Var 532,Var 536,Var 540,Var 544,Var 548,Var 552,Var 556,Var 560,Var 564,Var 568,Var 572,Var 576,Var 580,Var 584,Var 588,Var 592,Var 596
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,48.66906,46.0069,39.7747,37.03425,32.47799,40.62078,56.15002,51.67417,50.68233,52.45208,52.20459,51.84252,50.21724,50.81719,63.29665,83.24699,94.03268,81.65272,81.87496,80.91348,89.73774,87.36116,124.7437,92.87921,71.00918,54.61999,38.8072,62.06931,53.16668,51.5006,58.99726,62.37564,36.43337,41.64365,47.88191,46.58786,42.68652,48.53205,65.56001,59.09357,60.2645,58.43605,57.59168,-9999.0,52.85239,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,41.18415,37.0405,34.17349,26.24546,24.00515,32.87761,34.23294,59.82759,74.39375,53.57552,54.86786,61.9376,59.87055,57.16619,68.69646,78.82158,81.66252,72.15497,70.69416,69.60831,70.71091,63.26973,74.21546,82.68015,71.3039,60.74265,70.24759,76.74334,64.40717,58.82946,63.91654,55.96109,52.60418,61.05401,52.02908,43.15596,41.11631,47.62976,62.63269,53.73514,51.10526,51.79128,-9999.0,52.278,54.96511,57.0012,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,39.79406,38.35914,36.03785,41.8048,43.7674,36.23542,32.70112,39.44446,44.55117,51.78525,40.01189,44.26233,64.58954,63.06201,60.61057,77.84588,76.09231,70.69412,71.42907,73.61121,72.8333,52.42551,59.72398,58.15098,58.71259,50.29207,57.37653,52.55017,71.30127,69.96784,70.16715,66.76208,58.99468,52.07731,50.05542,36.52385,39.23223,36.64691,35.50705,37.68244,37.03046,34.19357,-9999.0,47.67271,53.98558,57.39676,59.74128,63.25262,64.90439,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,33.8745,30.7405,36.54116,49.67656,40.23412,34.46932,32.38874,27.36322,21.55317,47.6984,54.61795,55.75982,64.03121,73.37677,62.95726,60.58535,73.62582,90.73891,40.17476,79.53229,87.12212,93.25761,53.92129,59.07912,59.82486,59.23997,62.13216,53.7686,54.70078,67.58543,90.70776,81.06052,59.66972,50.15437,45.86084,40.56096,34.79218,26.79094,31.04015,30.06593,31.18793,30.75593,32.25598,47.46783,60.4032,62.69755,64.05146,63.268,70.08096,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,24.96601,31.62135,41.0249,46.04243,47.14217,54.01097,52.84856,51.07281,51.35667,60.50967,62.47295,67.69836,75.4655,77.8564,65.07468,49.40519,46.31818,79.61159,83.30979,91.9757,103.2122,100.2906,97.12847,89.32214,73.10558,77.80049,68.77796,61.01526,50.79406,54.23898,59.64953,49.20663,52.88454,47.17585,45.18881,42.53811,36.33985,26.3004,19.87845,26.16827,28.80093,26.03994,23.30764,44.04531,59.39093,59.4486,57.45057,25.94135,46.10548,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,42.75668,45.37444,48.90088,49.67204,52.88823,49.87872,54.33799,55.88597,54.5032,59.49857,64.60432,72.73513,74.16936,67.94862,56.12116,24.60711,54.93837,71.55262,81.0938,122.1403,118.6992,151.5726,119.9683,119.7757,97.37045,83.08215,101.6249,70.40369,65.30188,88.95905,56.21238,46.47573,35.72728,46.90313,43.63095,46.47689,41.75686,35.64234,29.38387,23.14105,31.52348,29.5319,32.1783,36.15397,26.65642,56.05177,56.38946,44.32917,49.00043,51.7463,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,64.35479,63.59921,72.07674,100.1302,84.22037,84.0548,79.99384,69.24805,60.22467,61.98342,52.4202,65.53379,68.61099,71.67221,52.92202,47.28816,86.71838,58.10175,81.44605,121.6963,102.2751,99.14518,76.86302,69.67691,89.83868,69.25739,60.19138,61.76189,64.35097,63.56888,52.30854,54.95058,39.41852,39.15637,36.17573,32.57028,47.34772,44.77911,36.63832,52.37714,37.12308,32.88204,30.67096,45.89912,57.72596,80.16354,71.93938,59.12536,54.49662,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,70.79278,78.92913,90.82149,95.81225,98.79933,106.5394,102.4699,99.89981,91.82603,78.61671,74.95852,74.91666,58.48755,40.49978,41.74193,49.56898,64.51645,59.34886,77.83577,87.94209,73.4105,68.78934,60.40191,59.71426,62.52858,57.30204,56.31937,58.99436,65.85554,76.55254,60.24359,58.80237,49.24702,48.99564,48.89914,43.86569,74.01616,69.76276,44.50781,41.27999,39.25409,39.44674,46.39749,68.62528,86.73854,98.82954,77.67358,65.56376,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,76.96739,69.88146,64.96685,65.08452,89.16279,94.96512,94.53714,88.86273,85.02024,79.73313,75.27466,59.60957,70.40397,82.46577,73.307,61.77296,60.62896,80.38754,74.44826,66.16401,48.63486,47.037,56.34323,47.16782,50.3017,60.26767,58.51746,53.82317,61.08231,81.66398,61.27314,75.62355,41.51344,49.56381,50.44056,50.18676,56.15826,32.43316,42.57219,40.45459,38.31111,39.08181,43.01042,53.96517,78.30052,65.0257,61.27008,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,72.821,79.71262,92.43048,89.58828,84.5918,83.80284,78.74503,73.52166,56.08429,60.08904,64.04707,73.91193,87.24494,100.2004,97.88953,94.94792,87.59289,66.60532,63.81183,69.28961,54.27772,46.2856,44.12454,53.98119,52.82412,43.82319,49.36692,49.22798,44.58022,41.39807,54.34826,55.97469,53.08167,41.2494,51.41952,50.02934,51.32306,51.91847,45.40691,54.37509,36.66268,35.42315,38.69756,26.22027,57.83578,50.02224,34.97392,53.65706,57.7233,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,106.3356,117.3642,109.3188,117.3381,114.0782,92.69179,80.42017,75.48681,61.71351,51.76215,53.55441,78.97237,100.6909,127.7388,122.2236,115.143,87.38938,80.1591,56.65359,43.47631,38.72811,45.14415,50.58472,57.41364,52.69531,43.38913,57.17824,44.10281,39.77747,40.18299,47.25272,49.79293,47.91559,49.24202,58.84081,75.23711,62.37114,64.49839,57.2163,80.92042,45.30611,27.05754,10.44687,18.83282,37.6977,48.59704,49.52703,55.33355,55.34745,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,99.66142,125.9076,110.1836,106.7083,104.4524,88.75103,71.1019,63.46791,71.61803,59.71135,51.53168,75.65134,95.22712,102.864,124.9202,118.2748,98.6615,93.71601,80.31643,51.61631,45.78494,54.88366,56.75032,63.83265,66.04314,54.17245,55.65575,47.42465,30.36232,50.91072,30.06559,38.50525,50.80401,54.06548,55.18985,74.00875,76.20901,76.2924,77.24439,90.90788,56.65189,31.11419,17.9803,34.11407,32.41131,43.73841,51.41911,45.53239,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,84.59048,88.81459,93.01561,92.63744,85.79649,75.53036,73.12697,62.8498,61.21723,59.72815,57.76804,63.89303,74.07772,81.88054,62.92917,83.70872,87.67168,68.09005,44.55244,39.63156,41.24122,51.34815,61.61141,92.58347,79.38548,86.33755,56.87348,46.58352,41.54955,41.14239,44.98749,60.59139,59.03402,61.19985,72.71006,90.93909,88.67606,84.01241,88.09869,93.67767,87.68954,75.11304,26.7291,27.08249,5.82312,41.15747,54.75115,52.03406,58.92912,51.65797,52.37319,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,74.67344,77.28702,82.92935,81.26801,69.58365,70.1286,63.79045,59.33655,60.1762,56.77486,54.71836,56.83578,55.37117,49.53073,62.33887,70.77124,70.87117,78.70863,45.68142,34.34753,37.91804,51.63463,58.28426,70.62283,78.04026,93.49124,66.72399,49.91306,49.92223,47.69651,54.04424,63.964,65.69688,65.53078,68.93851,76.84598,79.85114,82.19997,87.78237,90.86719,91.3996,85.67387,56.12699,42.43047,38.44614,48.65573,43.71986,55.67057,50.62181,47.05028,57.13346,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,70.23772,70.97711,76.47919,82.1298,71.48489,56.17607,41.82066,43.37459,54.108,53.03958,49.83914,51.23426,50.28173,56.74813,67.55247,77.52363,26.03583,56.02662,64.26605,36.30753,25.59466,28.75249,51.53383,60.25981,72.31822,80.08092,84.78449,66.46764,55.24965,55.10976,59.44749,68.65975,76.19975,68.82004,62.21753,61.91723,69.75193,73.65112,94.99909,81.98753,80.62574,92.78113,88.51157,59.92192,52.09318,48.25589,41.35043,53.32818,52.17488,53.61069,61.04729,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,67.03497,66.69824,65.13631,63.66467,64.9956,59.54666,50.89229,41.75848,41.06145,45.96666,49.64675,56.46338,88.27063,68.46326,59.10726,63.73716,70.46739,48.54882,43.71519,42.8192,27.08031,23.94577,29.50645,47.54906,41.40474,33.57407,41.21779,73.01744,77.28341,68.20783,59.69566,61.7397,64.11623,104.5439,97.50466,97.08862,66.51443,64.16305,85.26646,107.1331,86.03613,90.48813,96.68134,106.1838,84.50742,34.41562,44.33299,59.84187,66.22231,65.12287,70.31474,64.82155,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,65.18582,73.5513,78.37543,42.47375,19.65837,31.76863,33.12954,37.75899,40.75813,41.54043,46.86196,51.79991,54.03087,46.814,31.92445,38.35414,38.9459,41.7201,40.699,35.49239,25.91596,24.77317,30.53483,35.13454,35.09807,37.81925,40.22936,100.8359,93.88686,76.0686,70.77299,74.84135,76.21659,59.64111,91.89754,124.9579,43.51102,43.48787,70.22345,88.54655,95.32359,101.9647,107.579,103.2101,80.37822,74.97187,78.15484,114.3837,93.18031,59.96871,54.28314,69.5171,72.19474,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,61.58589,65.07642,62.49054,47.22343,36.76645,15.10064,10.91818,25.89382,32.59831,38.43082,36.63454,36.37851,38.21339,39.06174,39.86866,40.60987,33.61958,41.28606,47.41627,34.89013,43.06581,34.32764,26.5696,30.60595,32.02838,27.8882,49.57592,85.66821,127.9323,96.71134,75.23552,68.40922,78.18149,80.75443,75.68404,43.75701,61.9579,50.32528,51.79848,86.25433,116.0732,105.8532,112.1508,104.7049,83.98746,77.02084,62.35192,100.1721,131.5144,102.0082,80.58328,90.05645,75.8159,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,52.65296,53.15027,38.08258,22.19994,30.76136,32.05693,29.07748,32.69496,33.30935,33.17479,27.29168,12.39613,20.68765,31.16208,34.35086,30.45811,25.64051,37.11386,50.32576,71.90754,45.73358,40.11557,34.68585,22.29577,30.27022,39.19821,53.82098,85.11174,117.3536,115.1107,91.691,77.50298,58.43536,75.18611,74.66711,57.41121,57.89707,43.56461,20.85073,52.52216,101.8075,122.3045,120.3519,113.3046,69.43527,90.89724,79.63123,82.98848,85.91478,81.89852,74.3882,71.0609,83.53402,99.77111,107.0132,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,48.8887,59.47734,36.89743,32.32195,30.97154,27.19291,22.29739,26.15017,34.77293,48.24843,35.27198,31.91794,31.83939,36.92435,46.73798,42.14944,27.14192,31.34429,48.87645,61.42547,49.46803,42.08161,42.00262,41.69239,34.25394,37.38774,49.63088,73.62302,99.36974,105.4489,91.934,87.60773,68.96632,75.17355,85.70878,33.4741,50.845,53.09607,82.28078,110.7091,126.0363,126.4271,125.1805,111.1252,77.22391,74.60995,60.70004,61.87712,68.19329,76.9055,61.50864,74.52211,84.98132,109.4007,118.7797,122.7521,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,35.54609,33.84299,32.76367,30.19178,29.48328,27.69114,26.25186,23.49845,19.79376,16.29076,24.49225,30.92393,33.63314,33.6525,30.27575,21.00734,32.85854,31.76808,38.72029,42.88676,47.56215,47.26661,44.84669,48.96994,65.26578,46.91518,30.59165,9.438527,56.05962,74.64153,80.48627,82.67461,73.54146,61.08426,34.64249,41.22414,47.89972,49.38845,62.80432,87.97879,91.51597,134.2148,134.5115,143.63,121.4286,99.87852,100.0719,99.94351,60.1382,57.39857,56.52656,83.113,86.10841,124.3564,142.0078,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,24.60482,22.43657,23.60596,24.66761,23.85543,24.21808,26.94869,24.44191,21.4125,25.87547,33.28747,32.68233,36.09593,42.18566,41.05778,39.23575,36.88749,31.56614,38.4423,41.39202,39.72215,42.1494,37.80328,46.25896,51.37047,48.99067,49.62516,29.21567,23.59771,33.63149,34.91903,48.22116,48.37732,47.81614,38.27836,27.0605,44.05224,48.32238,63.67855,81.57035,103.4751,130.668,162.4282,130.1843,132.9905,121.709,105.7056,112.178,108.0561,67.6807,46.86922,97.96522,236.0285,286.3392,195.1238,170.9545,157.8107,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,30.73209,34.05981,24.80175,18.83042,16.41165,19.5471,19.70142,17.39882,17.9817,22.47783,27.09952,28.40492,33.50203,39.62309,45.83261,53.52065,44.28563,40.15269,36.05629,36.2755,32.1029,35.56261,37.02421,42.32115,53.85462,46.32687,32.96317,30.77205,21.71045,20.17015,22.75019,29.09883,24.28127,26.65538,37.12656,45.34734,42.78772,47.53091,64.35028,82.80783,105.6512,113.2854,112.2529,107.1973,100.3531,80.29098,112.875,106.2618,78.72872,58.52116,74.55804,84.90442,174.6677,306.5147,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,27.92093,28.14979,28.08183,26.062,23.89532,22.62584,19.76344,17.47548,16.78424,22.78295,25.00913,33.02182,34.73613,30.51209,39.20112,40.43715,36.30472,33.48227,29.39075,37.67559,31.65989,30.83973,34.7248,33.08424,38.60328,32.13707,29.31043,22.99431,21.52145,20.74348,29.88908,19.36474,17.63093,18.12676,23.41758,51.32865,66.11834,70.46004,90.56277,109.799,113.1251,98.86924,90.4241,86.80967,76.74493,72.19255,60.70571,92.32162,97.79391,62.37202,61.5636,80.67336,90.87573,159.6024,171.3562,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
